,M+1,M+2,M+3,M+4,M+5,M+6
536,0.0,0.83,0.01,0.1,0.03,0.01
537,0.0,0.83,0.0,0.12,0.03,0.01
538,0.0,0.82,0.0,0.13,0.03,0.01
539,0.0,0.78,0.0,0.12,0.06,0.01
540,0.0,0.79,0.0,0.13,0.04,0.01
541,0.0,0.79,0.0,0.12,0.06,0.01
542,0.0,0.75,0.0,0.15,0.06,0.01
543,0.0,0.76,0.0,0.15,0.05,0.01
544,0.0,0.76,0.0,0.16,0.04,0.01
545,0.0,0.76,0.0,0.16,0.04,0.01
546,0.0,0.76,0.0,0.16,0.04,0.01
547,0.0,0.75,0.0,0.16,0.05,0.01
548,0.0,0.75,0.0,0.17,0.04,0.01
549,0.0,0.72,0.0,0.19,0.06,0.01
550,0.0,0.73,0.0,0.18,0.07,0.01
551,0.0,0.74,0.0,0.18,0.06,0.01
552,0.0,0.77,0.01,0.14,0.06,0.01
553,0.0,0.75,0.01,0.14,0.08,0.01
554,0.0,0.75,0.0,0.15,0.07,0.02
555,0.0,0.71,0.0,0.17,0.08,0.02
556,0.0,0.7,0.0,0.17,0.1,0.01
557,0.0,0.73,0.0,0.16,0.08,0.01
558,0.0,0.77,0.0,0.15,0.05,0.01
559,0.0,0.78,0.0,0.14,0.05,0.01
560,0.0,0.78,0.0,0.15,0.04,0.01
561,0.0,0.76,0.0,0.16,0.04,0.01
562,0.0,0.76,0.0,0.14,0.04,0.02
563,0.0,0.78,0.0,0.14,0.03,0.02
564,0.0,0.77,0.0,0.14,0.04,0.02
565,0.0,0.75,0.0,0.16,0.04,0.02
566,0.0,0.75,0.0,0.14,0.04,0.02
567,0.0,0.75,0.0,0.15,0.04,0.02
568,0.0,0.75,0.0,0.14,0.04,0.03
569,0.0,0.75,0.0,0.15,0.04,0.02
570,0.0,0.74,0.0,0.16,0.05,0.01
571,0.0,0.75,0.0,0.16,0.05,0.01
572,0.0,0.76,0.0,0.15,0.05,0.01
573,0.0,0.76,0.0,0.17,0.04,0.01
574,0.0,0.76,0.0,0.18,0.03,0.01
575,0.0,0.75,0.0,0.17,0.04,0.01
576,0.0,0.78,0.0,0.15,0.05,0.01
577,0.0,0.77,0.0,0.16,0.05,0.01
578,0.0,0.75,0.0,0.17,0.06,0.01
579,0.0,0.76,0.0,0.15,0.06,0.01
580,0.0,0.77,0.0,0.16,0.05,0.01
581,0.0,0.76,0.0,0.16,0.05,0.02
582,0.0,0.73,0.0,0.18,0.06,0.01
583,0.0,0.77,0.0,0.15,0.05,0.01
584,0.0,0.74,0.0,0.16,0.07,0.01
585,0.0,0.74,0.0,0.16,0.07,0.01
586,0.0,0.72,0.0,0.17,0.08,0.01
587,0.0,0.73,0.01,0.17,0.07,0.01
588,0.0,0.77,0.01,0.14,0.06,0.01
589,0.0,0.76,0.02,0.13,0.07,0.01
590,0.0,0.76,0.01,0.12,0.09,0.01
591,0.0,0.77,0.01,0.11,0.09,0.01
592,0.0,0.75,0.01,0.12,0.09,0.01
593,0.0,0.73,0.02,0.12,0.1,0.01
594,0.0,0.75,0.02,0.1,0.1,0.01
595,0.0,0.73,0.02,0.11,0.11,0.01
596,0.0,0.7,0.02,0.15,0.09,0.01
597,0.0,0.71,0.02,0.14,0.09,0.01
598,0.0,0.71,0.02,0.14,0.09,0.01
599,0.0,0.72,0.01,0.15,0.08,0.01
600,0.0,0.72,0.01,0.14,0.08,0.01
601,0.0,0.72,0.01,0.14,0.07,0.01
602,0.0,0.69,0.01,0.17,0.08,0.02
603,0.0,0.72,0.01,0.13,0.08,0.02
604,0.0,0.71,0.01,0.15,0.06,0.03
605,0.0,0.76,0.01,0.1,0.05,0.04
606,0.0,0.77,0.01,0.09,0.05,0.03
607,0.0,0.77,0.01,0.09,0.06,0.03
608,0.0,0.76,0.01,0.09,0.06,0.04
609,0.0,0.74,0.01,0.11,0.08,0.03
610,0.0,0.77,0.0,0.12,0.09,0.0
611,0.0,0.76,0.0,0.13,0.09,0.0
612,0.0,0.74,0.0,0.14,0.09,0.0
613,0.0,0.72,0.0,0.16,0.09,0.0
614,0.0,0.71,0.0,0.17,0.09,0.0
615,0.0,0.74,0.01,0.15,0.09,0.0
616,0.0,0.73,0.01,0.16,0.09,0.0
617,0.0,0.71,0.0,0.19,0.09,0.0
618,0.0,0.75,0.0,0.16,0.08,0.0
619,0.0,0.75,0.0,0.17,0.07,0.0
620,0.0,0.75,0.0,0.17,0.07,0.0
621,0.0,0.74,0.0,0.15,0.08,0.01
622,0.0,0.72,0.0,0.16,0.09,0.01
623,0.0,0.74,0.0,0.15,0.08,0.01
624,0.0,0.72,0.0,0.15,0.09,0.02
625,0.0,0.72,0.01,0.14,0.09,0.02
626,0.0,0.72,0.01,0.14,0.09,0.02
627,0.0,0.71,0.01,0.15,0.07,0.03
628,0.0,0.75,0.0,0.15,0.06,0.02
629,0.0,0.77,0.0,0.13,0.06,0.02
630,0.0,0.77,0.0,0.13,0.06,0.02
631,0.0,0.8,0.0,0.11,0.06,0.02
632,0.0,0.84,0.0,0.08,0.05,0.02
633,0.0,0.85,0.0,0.07,0.06,0.01
634,0.0,0.84,0.0,0.1,0.04,0.01
635,0.0,0.82,0.0,0.12,0.04,0.01
636,0.0,0.81,0.0,0.13,0.04,0.01
637,0.0,0.82,0.0,0.1,0.06,0.01
638,0.0,0.84,0.01,0.06,0.07,0.01
639,0.0,0.81,0.01,0.08,0.08,0.01
640,0.0,0.81,0.01,0.08,0.08,0.01
641,0.0,0.81,0.01,0.08,0.08,0.01
642,0.0,0.81,0.01,0.09,0.07,0.01
643,0.0,0.82,0.01,0.09,0.07,0.01
644,0.0,0.81,0.01,0.09,0.07,0.02
645,0.0,0.81,0.01,0.09,0.08,0.01
646,0.0,0.84,0.01,0.06,0.07,0.01
647,0.0,0.84,0.01,0.06,0.06,0.02
648,0.0,0.83,0.01,0.08,0.05,0.02
649,0.0,0.81,0.01,0.08,0.08,0.01
650,0.0,0.81,0.01,0.08,0.08,0.01
651,0.0,0.8,0.01,0.07,0.08,0.02
652,0.0,0.82,0.01,0.07,0.06,0.02
653,0.0,0.83,0.01,0.06,0.06,0.01
654,0.0,0.81,0.01,0.07,0.06,0.01
655,0.0,0.81,0.01,0.08,0.06,0.02
656,0.0,0.81,0.02,0.07,0.06,0.02
657,0.0,0.81,0.02,0.07,0.07,0.01
658,0.0,0.79,0.02,0.1,0.07,0.01
659,0.0,0.79,0.02,0.09,0.08,0.01
660,0.0,0.79,0.02,0.1,0.07,0.01
661,0.0,0.8,0.02,0.09,0.08,0.0
662,0.0,0.8,0.02,0.09,0.08,0.0
663,0.0,0.81,0.02,0.09,0.08,0.0
664,0.0,0.82,0.01,0.09,0.08,0.0
665,0.0,0.83,0.01,0.09,0.07,0.0
666,0.0,0.86,0.0,0.07,0.07,0.0
667,0.0,0.87,0.0,0.05,0.08,0.0
668,0.0,0.86,0.0,0.05,0.08,0.0
669,0.0,0.86,0.0,0.05,0.08,0.0
670,0.0,0.85,0.0,0.06,0.08,0.0
671,0.0,0.85,0.0,0.05,0.09,0.0
672,0.0,0.84,0.0,0.05,0.1,0.0
673,0.0,0.84,0.0,0.06,0.1,0.0
674,0.0,0.81,0.0,0.09,0.1,0.0
675,0.0,0.79,0.0,0.1,0.1,0.01
676,0.0,0.76,0.01,0.12,0.1,0.01
677,0.0,0.77,0.0,0.11,0.11,0.01
678,0.0,0.78,0.0,0.1,0.11,0.01
679,0.0,0.75,0.0,0.11,0.12,0.02
680,0.0,0.76,0.0,0.1,0.12,0.02
681,0.0,0.76,0.0,0.1,0.11,0.02
682,0.0,0.76,0.01,0.1,0.11,0.02
683,0.0,0.76,0.01,0.11,0.1,0.02
684,0.0,0.77,0.01,0.12,0.08,0.02
685,0.0,0.77,0.01,0.11,0.09,0.02
686,0.0,0.74,0.01,0.11,0.1,0.02
687,0.0,0.74,0.01,0.13,0.08,0.02
688,0.0,0.74,0.01,0.13,0.08,0.02
689,0.0,0.74,0.01,0.14,0.07,0.02
690,0.0,0.77,0.01,0.12,0.06,0.02
691,0.0,0.78,0.01,0.12,0.06,0.01
692,0.0,0.77,0.01,0.12,0.06,0.01
693,0.0,0.77,0.0,0.16,0.05,0.01
694,0.0,0.74,0.0,0.17,0.07,0.01
695,0.0,0.75,0.0,0.15,0.08,0.01
696,0.0,0.77,0.0,0.15,0.06,0.01
697,0.0,0.76,0.0,0.15,0.07,0.01
698,0.0,0.76,0.0,0.15,0.07,0.01
699,0.0,0.73,0.0,0.17,0.08,0.01
700,0.0,0.7,0.0,0.17,0.1,0.01
701,0.0,0.7,0.0,0.17,0.1,0.01
702,0.0,0.71,0.0,0.18,0.08,0.01
703,0.0,0.72,0.0,0.18,0.07,0.01
704,0.0,0.68,0.0,0.21,0.08,0.01
705,0.0,0.68,0.0,0.2,0.08,0.02
706,0.0,0.72,0.0,0.18,0.08,0.01
707,0.0,0.71,0.0,0.19,0.08,0.01
708,0.0,0.7,0.0,0.2,0.08,0.01
709,0.0,0.71,0.0,0.17,0.09,0.01
710,0.0,0.73,0.0,0.14,0.1,0.01
711,0.0,0.73,0.0,0.15,0.09,0.01
712,0.0,0.74,0.0,0.13,0.08,0.01
713,0.0,0.74,0.0,0.13,0.08,0.01
714,0.0,0.72,0.0,0.14,0.09,0.01
715,0.0,0.73,0.0,0.13,0.1,0.01
716,0.0,0.72,0.0,0.16,0.09,0.01
717,0.0,0.73,0.0,0.16,0.08,0.01
718,0.0,0.75,0.0,0.13,0.09,0.01
719,0.0,0.73,0.0,0.14,0.1,0.01
720,0.0,0.75,0.0,0.12,0.09,0.01
721,0.0,0.74,0.0,0.15,0.07,0.01
722,0.0,0.74,0.0,0.14,0.07,0.01
723,0.0,0.75,0.0,0.12,0.07,0.02
724,0.0,0.75,0.0,0.12,0.06,0.03
725,0.0,0.72,0.0,0.16,0.05,0.03
726,0.0,0.74,0.0,0.15,0.04,0.03
727,0.0,0.72,0.0,0.14,0.08,0.02
728,0.0,0.73,0.0,0.14,0.07,0.02
729,0.0,0.74,0.0,0.15,0.07,0.01
730,0.0,0.74,0.0,0.15,0.07,0.01
731,0.0,0.74,0.0,0.13,0.08,0.01
732,0.0,0.72,0.0,0.15,0.08,0.01
733,0.0,0.75,0.0,0.12,0.08,0.01
734,0.0,0.74,0.0,0.13,0.07,0.01
735,0.0,0.73,0.0,0.13,0.07,0.01
736,0.0,0.76,0.0,0.12,0.06,0.01
737,0.0,0.76,0.0,0.11,0.07,0.01
738,0.0,0.73,0.0,0.13,0.07,0.01
739,0.0,0.71,0.0,0.15,0.07,0.01
740,0.0,0.69,0.0,0.17,0.08,0.01
741,0.0,0.71,0.0,0.16,0.08,0.0
742,0.0,0.7,0.0,0.15,0.1,0.0
743,0.0,0.72,0.0,0.12,0.1,0.0
744,0.0,0.72,0.0,0.14,0.09,0.0
745,0.0,0.71,0.0,0.15,0.09,0.0
746,0.0,0.71,0.0,0.15,0.1,0.0
747,0.0,0.72,0.01,0.16,0.09,0.0
748,0.0,0.69,0.0,0.19,0.1,0.0
749,0.0,0.73,0.0,0.17,0.08,0.0
750,0.0,0.74,0.0,0.17,0.07,0.0
751,0.0,0.75,0.0,0.16,0.06,0.01
752,0.0,0.74,0.0,0.14,0.09,0.01
753,0.0,0.77,0.0,0.13,0.07,0.01
754,0.0,0.76,0.0,0.16,0.06,0.0
755,0.0,0.78,0.0,0.14,0.06,0.0
756,0.0,0.78,0.0,0.13,0.07,0.0
757,0.0,0.78,0.0,0.13,0.07,0.0
758,0.0,0.8,0.0,0.13,0.05,0.0
759,0.0,0.81,0.0,0.12,0.05,0.0
760,0.0,0.8,0.0,0.11,0.07,0.0
761,0.0,0.79,0.0,0.11,0.08,0.0
762,0.0,0.8,0.0,0.11,0.07,0.0
763,0.0,0.81,0.0,0.1,0.06,0.0
764,0.0,0.85,0.0,0.08,0.05,0.0
765,0.0,0.85,0.0,0.07,0.06,0.0
766,0.0,0.84,0.0,0.08,0.06,0.0
767,0.0,0.85,0.0,0.06,0.07,0.0
768,0.0,0.85,0.0,0.06,0.07,0.0
769,0.0,0.85,0.0,0.06,0.07,0.0
770,0.0,0.85,0.0,0.06,0.06,0.0
771,0.0,0.84,0.0,0.07,0.06,0.0
772,0.0,0.84,0.0,0.07,0.06,0.0
773,0.0,0.82,0.0,0.09,0.06,0.0
774,0.0,0.81,0.0,0.09,0.06,0.0
775,0.0,0.82,0.0,0.1,0.05,0.0
776,0.0,0.8,0.01,0.13,0.05,0.0
777,0.0,0.76,0.01,0.17,0.05,0.0
778,0.0,0.75,0.01,0.16,0.07,0.0
779,0.0,0.76,0.01,0.16,0.06,0.0
780,0.0,0.77,0.01,0.14,0.07,0.0
781,0.0,0.76,0.01,0.15,0.07,0.0
782,0.0,0.74,0.01,0.16,0.08,0.0
783,0.0,0.77,0.01,0.14,0.07,0.0
784,0.0,0.78,0.01,0.13,0.07,0.0
785,0.0,0.8,0.01,0.13,0.06,0.0
786,0.0,0.81,0.01,0.12,0.06,0.0
787,0.0,0.82,0.01,0.12,0.05,0.0
788,0.0,0.81,0.01,0.13,0.05,0.0
789,0.0,0.75,0.01,0.14,0.1,0.0
790,0.0,0.77,0.01,0.13,0.09,0.0
791,0.0,0.77,0.0,0.14,0.09,0.0
792,0.0,0.78,0.0,0.14,0.08,0.0
793,0.0,0.78,0.0,0.14,0.08,0.0
794,0.0,0.76,0.0,0.15,0.09,0.0
795,0.0,0.74,0.0,0.15,0.11,0.0
796,0.0,0.72,0.0,0.16,0.12,0.0
797,0.0,0.71,0.01,0.18,0.1,0.0
798,0.0,0.68,0.01,0.18,0.12,0.01
799,0.0,0.72,0.01,0.13,0.12,0.01
800,0.0,0.72,0.01,0.13,0.12,0.01
801,0.0,0.74,0.01,0.1,0.12,0.01
802,0.0,0.72,0.01,0.11,0.12,0.01
803,0.0,0.72,0.0,0.12,0.1,0.03
804,0.0,0.71,0.0,0.13,0.09,0.02
805,0.0,0.69,0.0,0.13,0.11,0.02
806,0.0,0.7,0.0,0.12,0.11,0.02
807,0.0,0.71,0.0,0.12,0.11,0.02
808,0.0,0.71,0.0,0.11,0.12,0.02
809,0.0,0.69,0.0,0.12,0.13,0.02
810,0.0,0.68,0.0,0.12,0.14,0.02
811,0.0,0.71,0.0,0.1,0.14,0.02
812,0.0,0.7,0.0,0.13,0.13,0.02
813,0.0,0.72,0.0,0.13,0.11,0.02
814,0.0,0.7,0.0,0.13,0.13,0.02
815,0.0,0.7,0.0,0.13,0.13,0.02
816,0.0,0.68,0.0,0.14,0.13,0.03
817,0.0,0.7,0.0,0.12,0.13,0.03
818,0.0,0.71,0.0,0.12,0.13,0.02
819,0.0,0.7,0.0,0.13,0.13,0.02
820,0.0,0.68,0.0,0.12,0.15,0.02
821,0.0,0.7,0.0,0.12,0.13,0.02
822,0.0,0.71,0.0,0.13,0.12,0.01
823,0.0,0.73,0.0,0.13,0.11,0.01
824,0.0,0.72,0.0,0.14,0.12,0.01
825,0.0,0.73,0.0,0.14,0.12,0.01
826,0.0,0.76,0.0,0.12,0.11,0.01
827,0.0,0.76,0.0,0.12,0.11,0.01
828,0.0,0.77,0.0,0.12,0.09,0.01
829,0.0,0.77,0.0,0.14,0.08,0.0
830,0.0,0.76,0.0,0.15,0.08,0.0
831,0.0,0.76,0.0,0.16,0.06,0.01
832,0.0,0.78,0.0,0.13,0.06,0.01
833,0.0,0.76,0.0,0.14,0.07,0.01
834,0.0,0.75,0.0,0.12,0.09,0.01
835,0.0,0.75,0.0,0.11,0.11,0.0
836,0.0,0.73,0.0,0.13,0.11,0.0
837,0.0,0.72,0.0,0.14,0.11,0.0
838,0.0,0.73,0.0,0.12,0.12,0.0
839,0.0,0.72,0.0,0.12,0.13,0.0
840,0.0,0.69,0.0,0.15,0.13,0.0
841,0.0,0.73,0.0,0.13,0.11,0.0
842,0.0,0.71,0.0,0.14,0.12,0.0
843,0.0,0.76,0.0,0.11,0.11,0.0
844,0.0,0.75,0.0,0.12,0.11,0.0
845,0.0,0.75,0.0,0.12,0.11,0.0
846,0.0,0.76,0.0,0.13,0.09,0.0
847,0.0,0.77,0.0,0.12,0.09,0.0
848,0.0,0.76,0.0,0.13,0.09,0.0
849,0.0,0.76,0.0,0.12,0.09,0.01
850,0.0,0.77,0.0,0.09,0.11,0.01
851,0.0,0.74,0.0,0.13,0.1,0.01
852,0.0,0.76,0.0,0.12,0.1,0.0
853,0.0,0.77,0.0,0.1,0.1,0.01
854,0.0,0.79,0.0,0.09,0.09,0.01
855,0.0,0.78,0.0,0.1,0.09,0.01
856,0.0,0.77,0.0,0.12,0.08,0.01
857,0.0,0.74,0.0,0.15,0.08,0.01
858,0.0,0.72,0.0,0.17,0.08,0.01
859,0.0,0.74,0.0,0.16,0.08,0.01
860,0.0,0.74,0.0,0.15,0.09,0.01
861,0.0,0.78,0.0,0.14,0.06,0.01
862,0.0,0.78,0.0,0.14,0.06,0.01
863,0.0,0.75,0.0,0.16,0.07,0.01
864,0.0,0.75,0.0,0.16,0.07,0.01
865,0.0,0.73,0.0,0.18,0.07,0.01
866,0.0,0.71,0.0,0.19,0.07,0.02
867,0.0,0.72,0.0,0.17,0.08,0.02
868,0.0,0.72,0.0,0.15,0.1,0.02
869,0.0,0.75,0.01,0.12,0.09,0.02
870,0.0,0.75,0.01,0.12,0.1,0.01
871,0.0,0.79,0.01,0.09,0.1,0.0
872,0.0,0.78,0.01,0.09,0.11,0.0
873,0.0,0.76,0.01,0.09,0.13,0.0
874,0.0,0.74,0.02,0.1,0.12,0.0
875,0.0,0.76,0.02,0.08,0.11,0.01
876,0.0,0.75,0.02,0.09,0.11,0.01
877,0.0,0.76,0.02,0.08,0.11,0.01
878,0.0,0.74,0.02,0.09,0.12,0.01
879,0.0,0.75,0.03,0.09,0.1,0.01
880,0.0,0.77,0.03,0.08,0.09,0.01
881,0.0,0.8,0.01,0.08,0.08,0.01
882,0.0,0.8,0.01,0.09,0.09,0.0
883,0.0,0.82,0.01,0.08,0.08,0.0
884,0.0,0.84,0.01,0.09,0.05,0.0
885,0.0,0.84,0.01,0.09,0.05,0.0
886,0.0,0.85,0.01,0.08,0.06,0.0
887,0.0,0.82,0.01,0.09,0.08,0.0
888,0.0,0.82,0.0,0.09,0.09,0.0
889,0.0,0.81,0.0,0.11,0.08,0.0
890,0.0,0.82,0.0,0.1,0.08,0.0
891,0.0,0.83,0.0,0.08,0.08,0.0
892,0.0,0.83,0.0,0.08,0.08,0.0
893,0.0,0.87,0.0,0.07,0.05,0.0
894,0.0,0.85,0.0,0.08,0.06,0.0
895,0.0,0.84,0.0,0.06,0.09,0.0
896,0.0,0.8,0.0,0.09,0.1,0.0
897,0.0,0.8,0.0,0.1,0.09,0.01
898,0.0,0.79,0.0,0.1,0.1,0.01
899,0.0,0.8,0.0,0.09,0.1,0.01
900,0.0,0.78,0.0,0.1,0.12,0.0
901,0.0,0.77,0.0,0.1,0.13,0.0
902,0.0,0.77,0.0,0.1,0.13,0.0
903,0.0,0.76,0.0,0.11,0.13,0.0
904,0.0,0.79,0.0,0.1,0.11,0.0
905,0.0,0.81,0.0,0.09,0.1,0.0
906,0.0,0.82,0.0,0.09,0.09,0.0
907,0.0,0.81,0.0,0.1,0.09,0.0
908,0.0,0.81,0.0,0.11,0.08,0.0
909,0.0,0.82,0.0,0.1,0.07,0.01
910,0.0,0.81,0.0,0.1,0.08,0.01
911,0.0,0.8,0.01,0.1,0.08,0.01
912,0.0,0.79,0.01,0.11,0.08,0.01
913,0.0,0.77,0.01,0.13,0.07,0.01
914,0.0,0.75,0.01,0.14,0.08,0.01
915,0.0,0.77,0.01,0.15,0.06,0.0
916,0.0,0.79,0.01,0.13,0.06,0.0
917,0.0,0.77,0.02,0.13,0.06,0.01
918,0.0,0.74,0.02,0.15,0.07,0.01
919,0.0,0.75,0.02,0.15,0.07,0.0
920,0.0,0.78,0.02,0.12,0.07,0.0
921,0.0,0.79,0.02,0.11,0.08,0.0
922,0.0,0.79,0.02,0.11,0.08,0.0
923,0.0,0.81,0.02,0.09,0.08,0.0
924,0.0,0.82,0.01,0.09,0.08,0.0
925,0.0,0.83,0.01,0.09,0.07,0.0
926,0.0,0.84,0.01,0.09,0.05,0.0
927,0.0,0.83,0.01,0.09,0.06,0.0
928,0.0,0.81,0.01,0.09,0.07,0.01
929,0.0,0.84,0.01,0.07,0.06,0.01
930,0.0,0.86,0.02,0.05,0.05,0.01
931,0.0,0.84,0.02,0.06,0.06,0.01
932,0.0,0.82,0.02,0.07,0.07,0.01
933,0.0,0.84,0.01,0.07,0.07,0.01
934,0.0,0.82,0.01,0.09,0.07,0.01
935,0.0,0.82,0.01,0.09,0.07,0.01
936,0.0,0.81,0.01,0.09,0.08,0.01
937,0.0,0.81,0.01,0.09,0.08,0.01
938,0.0,0.81,0.01,0.08,0.08,0.01
939,0.0,0.8,0.01,0.08,0.1,0.01
940,0.0,0.81,0.0,0.08,0.09,0.02
941,0.0,0.78,0.0,0.09,0.11,0.02
942,0.0,0.78,0.0,0.1,0.09,0.03
943,0.0,0.77,0.0,0.11,0.09,0.03
944,0.0,0.79,0.0,0.12,0.06,0.03
945,0.0,0.79,0.0,0.11,0.06,0.03
946,0.0,0.8,0.0,0.11,0.05,0.03
947,0.0,0.81,0.0,0.12,0.03,0.03
948,0.0,0.79,0.0,0.15,0.03,0.02
949,0.0,0.77,0.0,0.16,0.04,0.02
950,0.0,0.76,0.0,0.16,0.05,0.02
951,0.0,0.77,0.0,0.15,0.05,0.02
952,0.0,0.78,0.0,0.14,0.05,0.02
953,0.0,0.77,0.0,0.16,0.04,0.02
954,0.0,0.75,0.0,0.16,0.05,0.03
955,0.0,0.78,0.0,0.14,0.04,0.03
956,0.0,0.77,0.0,0.14,0.05,0.03
957,0.0,0.76,0.0,0.14,0.07,0.02
958,0.0,0.74,0.0,0.16,0.08,0.01
959,0.0,0.71,0.0,0.18,0.09,0.01
960,0.0,0.71,0.0,0.19,0.08,0.01
961,0.0,0.71,0.0,0.2,0.07,0.01
962,0.0,0.7,0.0,0.21,0.07,0.01
963,0.0,0.72,0.0,0.19,0.07,0.01
964,0.0,0.73,0.0,0.18,0.07,0.01
965,0.0,0.75,0.0,0.15,0.07,0.02
966,0.0,0.76,0.0,0.15,0.07,0.01
967,0.0,0.79,0.0,0.13,0.07,0.01
968,0.0,0.77,0.0,0.14,0.07,0.02
969,0.0,0.76,0.0,0.13,0.09,0.02
970,0.0,0.74,0.0,0.14,0.1,0.02
971,0.0,0.74,0.0,0.14,0.1,0.02
972,0.0,0.73,0.01,0.14,0.1,0.02
973,0.0,0.75,0.0,0.15,0.09,0.01
974,0.0,0.77,0.0,0.14,0.08,0.01
975,0.0,0.76,0.0,0.13,0.09,0.02
976,0.0,0.77,0.0,0.12,0.09,0.02
977,0.0,0.77,0.0,0.11,0.1,0.02
978,0.0,0.75,0.0,0.13,0.1,0.02
979,0.0,0.74,0.0,0.14,0.1,0.02
980,0.0,0.75,0.0,0.13,0.1,0.02
981,0.0,0.78,0.0,0.1,0.1,0.02
982,0.0,0.76,0.0,0.13,0.09,0.01
983,0.0,0.79,0.0,0.11,0.08,0.01
984,0.0,0.79,0.0,0.11,0.08,0.01
985,0.0,0.75,0.0,0.13,0.09,0.01
986,0.0,0.75,0.0,0.12,0.1,0.01
987,0.0,0.77,0.0,0.1,0.11,0.0
988,0.0,0.77,0.0,0.11,0.1,0.0
989,0.0,0.75,0.0,0.14,0.09,0.0
990,0.0,0.79,0.0,0.12,0.08,0.0
991,0.0,0.79,0.0,0.11,0.09,0.0
992,0.0,0.8,0.0,0.12,0.07,0.0
993,0.0,0.81,0.0,0.12,0.06,0.0
994,0.0,0.8,0.0,0.11,0.08,0.0
995,0.0,0.78,0.0,0.13,0.08,0.01
996,0.0,0.77,0.0,0.11,0.1,0.02
997,0.0,0.76,0.0,0.14,0.08,0.02
998,0.0,0.75,0.0,0.13,0.08,0.04
999,0.0,0.74,0.0,0.15,0.07,0.04
1000,0.0,0.75,0.0,0.15,0.06,0.04
1001,0.0,0.73,0.0,0.15,0.09,0.03
1002,0.0,0.73,0.0,0.15,0.08,0.04
1003,0.0,0.73,0.0,0.16,0.07,0.04
1004,0.0,0.71,0.0,0.14,0.11,0.04
1005,0.0,0.7,0.0,0.14,0.12,0.04
1006,0.0,0.69,0.0,0.14,0.14,0.03
1007,0.0,0.66,0.0,0.15,0.15,0.04
1008,0.0,0.67,0.0,0.17,0.12,0.04
1009,0.0,0.65,0.0,0.17,0.14,0.04
1010,0.0,0.66,0.0,0.19,0.12,0.03
1011,0.0,0.66,0.0,0.19,0.11,0.03
1012,0.0,0.67,0.0,0.19,0.1,0.03
1013,0.0,0.67,0.0,0.2,0.09,0.03
1014,0.0,0.68,0.0,0.19,0.09,0.03
1015,0.0,0.66,0.0,0.21,0.09,0.03
1016,0.0,0.69,0.0,0.19,0.09,0.02
1017,0.0,0.73,0.0,0.15,0.09,0.02
1018,0.0,0.76,0.0,0.12,0.1,0.02
1019,0.0,0.75,0.0,0.14,0.09,0.02
1020,0.0,0.76,0.0,0.12,0.1,0.02
1021,0.0,0.75,0.0,0.13,0.1,0.02
1022,0.0,0.75,0.0,0.14,0.1,0.01
1023,0.0,0.76,0.0,0.13,0.1,0.01
1024,0.0,0.75,0.0,0.15,0.09,0.01
1025,0.0,0.76,0.0,0.14,0.09,0.01
1026,0.0,0.75,0.0,0.15,0.09,0.01
1027,0.0,0.73,0.0,0.16,0.1,0.01
1028,0.0,0.76,0.0,0.15,0.08,0.01
1029,0.0,0.76,0.0,0.15,0.08,0.01
1030,0.0,0.77,0.0,0.13,0.09,0.01
1031,0.0,0.78,0.0,0.12,0.1,0.0
1032,0.0,0.79,0.0,0.1,0.11,0.0
1033,0.0,0.79,0.0,0.1,0.11,0.0
1034,0.0,0.81,0.0,0.1,0.09,0.0
1035,0.0,0.83,0.0,0.09,0.08,0.0
1036,0.0,0.82,0.0,0.09,0.09,0.0
1037,0.0,0.81,0.0,0.1,0.09,0.0
1038,0.0,0.81,0.0,0.12,0.07,0.0
1039,0.0,0.78,0.0,0.14,0.08,0.0
1040,0.0,0.8,0.0,0.12,0.08,0.0
1041,0.0,0.81,0.0,0.11,0.08,0.0
1042,0.0,0.8,0.0,0.11,0.09,0.0
1043,0.0,0.81,0.0,0.1,0.09,0.0
1044,0.0,0.8,0.0,0.1,0.1,0.0
1045,0.0,0.81,0.0,0.11,0.08,0.0
1046,0.0,0.79,0.0,0.1,0.1,0.0
1047,0.0,0.81,0.0,0.1,0.08,0.0
1048,0.0,0.79,0.0,0.12,0.09,0.0
1049,0.0,0.78,0.0,0.12,0.1,0.0
1050,0.0,0.79,0.0,0.12,0.09,0.0
1051,0.0,0.79,0.0,0.11,0.1,0.0
1052,0.0,0.78,0.0,0.12,0.1,0.0
1053,0.0,0.78,0.0,0.1,0.11,0.01
1054,0.0,0.74,0.0,0.13,0.11,0.02
1055,0.0,0.71,0.0,0.16,0.12,0.01
1056,0.0,0.73,0.0,0.16,0.1,0.01
1057,0.0,0.73,0.0,0.16,0.1,0.01
1058,0.0,0.75,0.0,0.14,0.1,0.01
1059,0.0,0.77,0.0,0.13,0.09,0.01
1060,0.0,0.78,0.0,0.11,0.1,0.01
1061,0.0,0.77,0.0,0.12,0.1,0.01
1062,0.0,0.79,0.0,0.11,0.09,0.01
1063,0.0,0.78,0.0,0.11,0.1,0.01
1064,0.0,0.79,0.0,0.12,0.08,0.01
1065,0.0,0.82,0.0,0.11,0.06,0.01
1066,0.0,0.84,0.0,0.1,0.05,0.01
1067,0.0,0.84,0.0,0.09,0.06,0.01
1068,0.0,0.82,0.0,0.1,0.07,0.01
1069,0.0,0.82,0.0,0.09,0.08,0.01
